iter	Passed	Remaining
4153	112624	158498
4154	112648	158466
4155	112664	158423
4156	112699	158407
4157	112726	158381
4158	112748	158347
4159	112767	158307
4160	112794	158280
4161	112817	158247
4162	112832	158204
4163	112865	158184
4164	112891	158156
4165	112909	158116
4166	112934	158086
4167	112957	158054
4168	112983	158025
4169	112999	157982
4170	113028	157957
4171	113059	157936
4172	113101	157930
4173	113133	157909
4174	113147	157863
4175	113178	157842
4176	113205	157815
4177	113229	157784
4178	113257	157757
4179	113284	157731
4180	113301	157689
4181	113323	157656
4182	113361	157644
4183	113385	157611
4184	113407	157577
4185	113436	157553
4186	113455	157514
4187	113474	157477
4188	113498	157446
4189	113530	157425
4190	113552	157390
4191	113587	157375
4192	113619	157354
4193	113642	157321
4194	113672	157299
4195	113699	157272
4196	113726	157243
4197	113747	157208
4198	113811	157232
4199	113826	157188
4200	113847	157154
4201	113877	157131
4202	113898	157094
4203	113922	157063
4204	113958	157048
4205	113986	157022
4206	114004	156983
4207	114019	156939
4208	114041	156905
4209	114070	156880
4210	114106	156865
4211	114122	156823
4212	114146	156792
4213	114170	156760
4214	114192	156727
4215	114218	156698
4216	114244	156669
4217	114261	156629
4218	114327	156654
4219	114343	156612
4220	114361	156573
4221	114379	156533
4222	114398	156495
4223	114422	156464
4224	114449	156436
4225	114478	156413
4226	114504	156384
4227	114521	156342
4228	114558	156329
4229	114587	156304
4230	114601	156259
4231	114637	156244
4232	114652	156201
4233	114675	156168
4234	114700	156139
4235	114722	156105
4236	114744	156070
4237	114772	156045
4238	114803	156024
4239	114831	155997
4240	114858	155970
4241	114881	155938
4242	114895	155893
4243	114915	155855
4244	114939	155824
4245	114973	155806
4246	115004	155784
4247	115031	155758
4248	115048	155717
4249	115073	155687
4250	115092	155650
4251	115113	155614
4252	115130	155574
4253	115174	155569
4254	115199	155540
4255	115219	155503
4256	115247	155476
4257	115279	155457
4258	115318	155445
4259	115333	155402
4260	115367	155384
4261	115392	155354
4262	115420	155328
4263	115447	155302
4264	115473	155273
4265	115490	155233
4266	115533	155227
4267	115560	155200
4268	115586	155171
4269	115604	155131
4270	115632	155106
4271	115661	155081
4272	115681	155045
4273	115708	155017
4274	115736	154992
4275	115758	154958
4276	115785	154931
4277	115809	154900
4278	115828	154861
4279	115861	154842
4280	115886	154812
4281	115916	154789
4282	115941	154760
4283	115961	154723
4284	115988	154695
4285	116038	154699
4286	116062	154668
4287	116091	154644
4288	116138	154643
4289	116155	154602
4290	116179	154572
4291	116213	154553
4292	116242	154529
4293	116267	154499
4294	116303	154485
4295	116333	154461
4296	116358	154431
4297	116376	154392
4298	116409	154373
4299	116437	154347
4300	116462	154318
4301	116482	154281
4302	116500	154242
4303	116538	154229
4304	116559	154193
4305	116582	154161
4306	116614	154141
4307	116636	154107
4308	116662	154079
4309	116695	154059
4310	116714	154021
4311	116748	154003
4312	116783	153987
4313	116810	153960
4314	116841	153938
4315	116885	153933
4316	116914	153908
4317	116953	153897
4318	116987	153880
4319	117013	153851
4320	117029	153809
4321	117070	153800
4322	117097	153773
4323	117124	153746
4324	117161	153731
4325	117187	153703
4326	117218	153681
4327	117244	153653
4328	117275	153631
4329	117302	153603
4330	117329	153576
4331	117355	153547
4332	117381	153520
4333	117394	153474
4334	117425	153452
4335	117454	153428
4336	117470	153385
4337	117511	153377
4338	117535	153345
4339	117560	153316
4340	117587	153289
4341	117609	153255
4342	117645	153239
4343	117663	153200
4344	117688	153171
4345	117716	153145
4346	117733	153105
4347	117755	153071
4348	117780	153040
4349	117802	153008
4350	117829	152980
4351	117854	152951
4352	117893	152939
4353	117925	152918
4354	117954	152893
4355	117968	152849
4356	117997	152825
4357	118022	152795
4358	118060	152782
4359	118086	152754
4360	118102	152712
4361	118140	152699
4362	118166	152671
4363	118192	152642
4364	118219	152615
4365	118261	152608
4366	118290	152583
4367	118318	152556
4368	118342	152526
4369	118362	152489
4370	118387	152460
4371	118408	152425
4372	118436	152399
4373	118461	152369
4374	118488	152342
4375	118513	152312
4376	118540	152284
4377	118580	152274
4378	118607	152247
4379	118631	152217
4380	118653	152183
4381	118676	152150
4382	118693	152111
4383	118729	152094
4384	118752	152063
4385	118785	152042
4386	118811	152014
4387	118840	151989
4388	118871	151968
4389	118912	151959
4390	118964	151963
4391	118986	151929
4392	119006	151893
4393	119026	151857
4394	119055	151832
4395	119073	151793
4396	119093	151758
4397	119121	151731
4398	119146	151702
4399	119185	151690
4400	119208	151658
4401	119243	151641
4402	119265	151607
4403	119289	151576
4404	119315	151548
4405	119335	151512
4406	119355	151475
4407	119394	151464
4408	119414	151427
4409	119441	151401
4410	119469	151374
4411	119497	151348
4412	119524	151321
4413	119549	151292
4414	119563	151248
4415	119587	151217
4416	119611	151186
4417	119648	151172
4418	119671	151139
4419	119692	151105
4420	119727	151088
4421	119755	151061
4422	119815	151076
4423	119833	151037
4424	119868	151020
4425	119906	151007
4426	119933	150979
4427	119949	150939
4428	119976	150912
4429	120002	150883
4430	120021	150846
4431	120043	150813
4432	120078	150795
4433	120107	150770
4434	120128	150736
4435	120153	150706
4436	120173	150671
4437	120209	150654
4438	120256	150652
4439	120273	150612
4440	120290	150572
4441	120312	150539
4442	120347	150522
4443	120364	150483
4444	120387	150450
4445	120404	150410
4446	120434	150386
4447	120452	150348
4448	120488	150332
4449	120506	150294
4450	120523	150254
4451	120550	150227
4452	120582	150207
4453	120608	150178
4454	120634	150149
4455	120657	150118
4456	120676	150080
4457	120706	150057
4458	120738	150035
4459	120760	150003
4460	120796	149987
4461	120815	149949
4462	120850	149933
4463	120880	149909
4464	120904	149878
4465	120936	149857
4466	120965	149832
4467	120990	149803
4468	121050	149816
4469	121074	149785
4470	121115	149776
4471	121133	149737
4472	121204	149764
4473	121219	149722
4474	121237	149684
4475	121298	149698
4476	121316	149660
4477	121340	149630
4478	121382	149621
4479	121399	149581
4480	121421	149547
4481	121476	149554
4482	121504	149529
4483	121531	149502
4484	121575	149495
4485	121597	149462
4486	121629	149441
4487	121677	149439
4488	121694	149400
4489	121715	149366
4490	121736	149331
4491	121771	149313
4492	121801	149290
4493	121830	149265
4494	121849	149228
4495	121866	149189
4496	121910	149182
4497	121937	149155
4498	121969	149134
4499	122011	149124
4500	122028	149086
4501	122054	149057
4502	122094	149045
4503	122121	149018
4504	122145	148987
4505	122188	148980
4506	122216	148954
4507	122248	148933
4508	122304	148940
4509	122331	148913
4510	122358	148885
4511	122386	148859
4512	122413	148833
4513	122429	148792
4514	122452	148760
4515	122476	148729
4516	122493	148690
4517	122512	148653
4518	122533	148618
4519	122555	148584
4520	122574	148547
4521	122611	148532
4522	122629	148495
4523	122670	148484
4524	122696	148455
4525	122717	148421
4526	122731	148378
4527	122762	148356
4528	122776	148313
4529	122793	148274
4530	122875	148313
4531	122894	148275
4532	122923	148251
4533	122966	148243
4534	123025	148254
4535	123063	148240
4536	123090	148213
4537	123116	148184
4538	123141	148154
4539	123169	148128
4540	123209	148117
4541	123234	148087
4542	123272	148073
4543	123301	148048
4544	123326	148018
4545	123361	148001
4546	123383	147967
4547	123406	147936
4548	123435	147911
4549	123458	147879
4550	123481	147847
4551	123505	147815
4552	123542	147800
4553	123566	147769
4554	123597	147747
4555	123625	147720
4556	123651	147692
4557	123672	147657
4558	123695	147625
4559	123726	147603
4560	123739	147559
4561	123756	147520
4562	123783	147492
4563	123805	147459
4564	123835	147436
4565	123850	147395
4566	123885	147376
4567	123920	147358
4568	123947	147332
4569	123973	147303
4570	124009	147286
4571	124026	147247
4572	124061	147229
4573	124087	147201
4574	124117	147177
4575	124144	147149
4576	124158	147108
4577	124178	147072
4578	124206	147046
4579	124234	147019
4580	124269	147001
4581	124300	146978
4582	124321	146944
4583	124337	146905
4584	124381	146897
4585	124417	146880
4586	124430	146837
4587	124451	146803
4588	124466	146761
4589	124496	146737
4590	124511	146696
4591	124539	146669
4592	124567	146644
4593	124594	146617
4594	124630	146600
4595	124651	146565
4596	124682	146543
4597	124711	146518
4598	124729	146480
4599	124752	146448
4600	124789	146432
4601	124815	146404
4602	124842	146377
4603	124870	146351
4604	124893	146319
4605	124922	146294
4606	124949	146266
4607	124983	146248
4608	125002	146211
4609	125039	146195
4610	125064	146166
4611	125092	146139
4612	125120	146114
4613	125144	146083
4614	125163	146046
4615	125184	146012
4616	125221	145996
4617	125249	145970
4618	125273	145939
4619	125296	145908
4620	125313	145869
4621	125340	145841
4622	125367	145814
4623	125387	145779
4624	125416	145754
4625	125439	145721
4626	125467	145696
4627	125507	145684
4628	125550	145675
4629	125587	145660
4630	125625	145645
4631	125651	145616
4632	125671	145582
4633	125704	145561
4634	125736	145539
4635	125765	145514
4636	125800	145496
4637	125835	145478
4638	125862	145451
4639	125896	145432
4640	125929	145411
4641	125959	145388
4642	125993	145369
4643	126022	145344
4644	126051	145318
4645	126081	145294
4646	126117	145277
4647	126141	145247
4648	126166	145217
4649	126195	145192
4650	126234	145178
4651	126261	145152
4652	126296	145134
4653	126323	145106
4654	126352	145081
4655	126375	145049
4656	126404	145024
4657	126434	145000
4658	126456	144967
4659	126487	144945
4660	126524	144928
4661	126540	144888
4662	126567	144861
4663	126593	144833
4664	126616	144802
4665	126632	144761
4666	126667	144743
4667	126693	144715
4668	126716	144683
4669	126742	144655
4670	126764	144621
4671	126790	144592
4672	126810	144558
4673	126842	144536
4674	126869	144508
4675	126894	144479
4676	126920	144451
4677	126938	144413
4678	126966	144387
4679	126989	144355
4680	127023	144336
4681	127050	144308
4682	127066	144269
4683	127090	144238
4684	127104	144197
4685	127130	144167
4686	127156	144139
4687	127183	144112
4688	127208	144082
4689	127238	144058
4690	127263	144029
4691	127279	143990
4692	127298	143953
4693	127339	143942
4694	127376	143926
4695	127403	143898
4696	127434	143876
4697	127458	143845
4698	127486	143818
4699	127510	143788
4700	127544	143768
4701	127570	143740
4702	127589	143704
4703	127623	143684
4704	127651	143658
4705	127679	143632
4706	127705	143603
4707	127732	143576
4708	127747	143536
4709	127764	143497
4710	127790	143469
4711	127840	143467
4712	127857	143429
4713	127897	143417
4714	127932	143398
4715	127953	143364
4716	127992	143350
4717	128014	143317
4718	128032	143280
4719	128059	143253
4720	128095	143236
4721	128124	143210
4722	128154	143186
4723	128180	143158
4724	128205	143129
4725	128229	143097
4726	128254	143068
4727	128282	143042
4728	128303	143008
4729	128321	142970
4730	128347	142943
4731	128386	142928
4732	128421	142910
4733	128456	142892
4734	128483	142864
4735	128505	142832
4736	128544	142818
4737	128573	142792
4738	128605	142771
4739	128628	142739
4740	128647	142703
4741	128673	142675
4742	128701	142649
4743	128727	142620
4744	128760	142600
4745	128784	142568
4746	128816	142547
4747	128846	142523
4748	128874	142497
4749	128910	142479
4750	128937	142453
4751	128967	142428
4752	128992	142399
4753	129008	142360
4754	129038	142336
4755	129057	142299
4756	129080	142267
4757	129106	142239
4758	129141	142220
4759	129169	142195
4760	129198	142170
4761	129234	142152
4762	129265	142129
4763	129285	142095
4764	129317	142073
4765	129340	142041
4766	129377	142025
4767	129406	142000
4768	129421	141959
4769	129442	141925
4770	129477	141907
4771	129511	141887
4772	129529	141850
4773	129562	141829
4774	129588	141801
4775	129606	141763
4776	129644	141748
4777	129674	141724
4778	129702	141698
4779	129748	141692
4780	129776	141665
4781	129805	141640
4782	129832	141613
4783	129866	141593
4784	129896	141569
4785	129924	141543
4786	129953	141518
4787	129978	141488
4788	130004	141460
4789	130031	141433
4790	130081	141430
4791	130103	141397
4792	130121	141361
4793	130148	141333
4794	130169	141300
4795	130189	141264
4796	130216	141237
4797	130249	141216
4798	130273	141185
4799	130297	141156
4800	130327	141131
4801	130355	141104
4802	130386	141082
4803	130406	141047
4804	130452	141040
4805	130475	141009
4806	130503	140982
4807	130542	140968
4808	130575	140947
4809	130620	140939
4810	130637	140901
4811	130673	140884
4812	130700	140856
4813	130716	140817
4814	130734	140780
4815	130765	140757
4816	130799	140738
4817	130846	140732
4818	130868	140699
4819	130897	140673
4820	130941	140665
4821	130957	140625
4822	130988	140602
4823	131010	140570
4824	131043	140549
4825	131068	140519
4826	131102	140499
4827	131129	140472
4828	131156	140445
4829	131176	140410
4830	131193	140372
4831	131216	140340
4832	131236	140306
4833	131272	140288
4834	131290	140250
4835	131300	140205
4836	131319	140170
4837	131354	140151
4838	131373	140115
4839	131392	140079
4840	131427	140060
4841	131458	140038
4842	131500	140026
4843	131522	139993
4844	131540	139957
4845	131575	139938
4846	131598	139906
4847	131615	139868
4848	131650	139850
4849	131672	139817
4850	131694	139784
4851	131721	139757
4852	131761	139743
4853	131777	139704
4854	131811	139684
4855	131829	139648
4856	131863	139627
4857	131884	139594
4858	131901	139556
4859	131930	139531
4860	131967	139515
4861	132006	139499
4862	132034	139473
4863	132064	139449
4864	132092	139423
4865	132123	139400
4866	132148	139371
4867	132163	139331
4868	132191	139304
4869	132209	139268
4870	132234	139238
4871	132265	139215
4872	132290	139185
4873	132334	139176
4874	132359	139146
4875	132378	139110
4876	132400	139078
4877	132422	139046
4878	132447	139016
4879	132493	139009
4880	132512	138974
4881	132572	138981
4882	132592	138946
4883	132610	138909
4884	132644	138889
4885	132668	138858
4886	132695	138831
4887	132732	138815
4888	132779	138808
4889	132792	138766
4890	132829	138750
4891	132880	138747
4892	132901	138713
4893	132926	138685
4894	133017	138723
4895	133034	138686
4896	133054	138651
4897	133070	138613
4898	133112	138601
4899	133136	138570
4900	133188	138569
4901	133237	138564
4902	133257	138530
4903	133274	138492
4904	133332	138497
4905	133348	138458
4906	133365	138420
4907	133398	138399
4908	133415	138361
4909	133436	138328
4910	133486	138324
4911	133509	138293
4912	133531	138260
4913	133594	138270
4914	133620	138242
4915	133638	138205
4916	133675	138188
4917	133690	138148
4918	133716	138119
4919	133740	138089
4920	133765	138060
4921	133794	138035
4922	133828	138014
4923	133863	137996
4924	133884	137961
4925	133919	137943
4926	133933	137902
4927	133956	137871
4928	133979	137839
4929	134023	137829
4930	134050	137801
4931	134077	137774
4932	134106	137749
4933	134152	137741
4934	134166	137700
4935	134192	137672
4936	134224	137650
4937	134248	137619
4938	134282	137599
4939	134307	137569
4940	134332	137540
4941	134357	137511
4942	134384	137483
4943	134416	137461
4944	134447	137438
4945	134469	137405
4946	134494	137376
4947	134525	137352
4948	134548	137321
4949	134569	137287
4950	134606	137271
4951	134629	137239
4952	134648	137203
4953	134668	137169
4954	134693	137140
4955	134718	137110
4956	134738	137075
4957	134769	137052
4958	134792	137021
4959	134814	136989
4960	134830	136950
4961	134863	136928
4962	134883	136894
4963	134906	136862
4964	134923	136825
4965	134948	136796
4966	134980	136773
4967	134993	136732
4968	135008	136692
4969	135025	136655
4970	135052	136628
4971	135074	136596
4972	135095	136562
4973	135116	136529
4974	135140	136498
4975	135154	136458
4976	135174	136424
4977	135202	136397
4978	135223	136363
4979	135249	136335
4980	135270	136302
4981	135294	136271
4982	135318	136241
4983	135348	136217
4984	135371	136186
4985	135403	136164
4986	135426	136132
4987	135447	136098
4988	135471	136068
4989	135489	136032
4990	135517	136006
4991	135541	135975
4992	135563	135943
4993	135590	135916
4994	135619	135891
4995	135653	135871
4996	135670	135833
4997	135693	135801
4998	135721	135775
4999	135748	135748
5000	135775	135720
5001	135800	135691
5002	135828	135665
5003	135856	135639
5004	135881	135610
5005	135907	135581
5006	135932	135552
5007	135950	135515
5008	135983	135494
5009	135998	135455
5010	136015	135418
5011	136064	135412
5012	136087	135381
5013	136111	135351
5014	136137	135323
5015	136157	135288
5016	136192	135269
5017	136215	135238
5018	136233	135202
5019	136260	135174
5020	136290	135150
5021	136314	135120
5022	136333	135084
5023	136360	135057
5024	136381	135024
